PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
Cat,Labrador,40,White,Medium,20.63608461969207,1,0,7,263,0,1
Bird,Labrador,148,Black,Large,16.154611787592476,0,0,83,497,1,0
Bird,Siamese,82,White,Small,23.676625892192405,1,0,7,67,1,0
Rabbit,Persian,77,Brown,Small,5.513791790086133,0,0,47,106,0,0
Cat,Parakeet,76,Orange,Small,12.366294503864683,1,0,8,399,1,0
Bird,Poodle,172,Orange,Large,15.210123272165962,1,1,78,66,1,0
Cat,Siamese,38,White,Small,4.201875432625061,1,0,1,198,0,0
Bird,Labrador,71,White,Large,13.165897570787992,0,0,77,191,1,0
Dog,Golden Retriever,48,Black,Medium,10.17855159861599,0,1,3,1,0,0
Bird,Siamese,18,Gray,Medium,2.0318822280104163,1,0,53,256,0,1
Dog,Siamese,144,Gray,Medium,4.965326679147822,1,0,38,441,0,1
Bird,Siamese,39,Black,Large,23.15706787185668,1,0,51,0,1,0
Rabbit,Siamese,89,Gray,Small,1.5230993756346891,1,0,15,357,0,0
Dog,Poodle,62,Brown,Small,28.093345673794477,1,0,67,114,0,0
Bird,Golden Retriever,141,Gray,Small,3.506314340969885,1,0,64,390,1,0
Rabbit,Golden Retriever,109,Black,Small,24.177904731900288,1,1,68,87,0,0
Dog,Golden Retriever,81,Gray,Small,27.05987968736065,1,0,5,196,1,0
Rabbit,Persian,134,Orange,Large,28.292931960662965,1,0,89,468,0,0
Cat,Parakeet,77,White,Medium,26.156833681383205,0,0,10,91,0,0
Cat,Golden Retriever,90,Brown,Small,9.338951143337852,0,0,8,273,0,0
Dog,Siamese,14,Orange,Medium,10.659526808815832,1,0,12,343,1,1
Bird,Siamese,95,Orange,Large,13.369825259692202,0,0,64,159,0,0
Dog,Golden Retriever,54,Black,Large,5.039603992805924,1,0,59,172,0,0
Rabbit,Golden Retriever,132,White,Small,1.645901196949492,1,0,67,32,1,0
Bird,Siamese,39,White,Large,26.204526814150004,1,0,50,457,0,0
Cat,Persian,72,Brown,Medium,17.069732770103233,1,1,23,72,1,0
Bird,Labrador,25,Black,Small,18.652965323168274,0,0,40,432,1,0
Cat,Labrador,77,Brown,Small,27.882665769716063,0,0,78,416,0,0
Bird,Golden Retriever,160,Gray,Medium,20.28848516529485,1,1,87,480,0,0
Bird,Poodle,166,Orange,Small,21.03475162585459,0,0,77,454,0,0
Bird,Golden Retriever,120,Brown,Small,23.822090804665525,1,1,76,195,0,0
Rabbit,Golden Retriever,53,Orange,Medium,4.3741050458647095,1,0,18,283,1,1
Rabbit,Labrador,156,Black,Small,11.444702443199954,1,0,21,86,1,1
Dog,Siamese,131,Gray,Small,29.07802990339762,1,1,1,308,0,0
Dog,Golden Retriever,150,Black,Medium,27.764972264917592,1,0,38,223,0,1
Cat,Siamese,96,Gray,Large,26.63818359299536,1,1,41,43,0,1
Rabbit,Siamese,166,Gray,Medium,14.1105667998302,0,1,42,335,0,1
Cat,Poodle,72,Orange,Small,25.858595654017364,1,1,9,493,0,0
Dog,Siamese,62,Black,Medium,2.4034805764272025,1,0,23,438,0,1
Cat,Labrador,6,Black,Small,5.307005303456406,1,0,78,137,0,0
Dog,Persian,32,Brown,Small,13.00506325603757,0,0,11,269,0,1
Rabbit,Persian,99,Black,Medium,15.018369933781669,0,1,71,358,1,0
Bird,Parakeet,138,Brown,Small,8.64170745210485,1,0,31,35,0,0
Rabbit,Golden Retriever,131,White,Large,11.337823454585836,1,0,88,33,1,0
Cat,Labrador,76,White,Small,5.720506929735694,1,0,26,87,0,0
Cat,Siamese,177,White,Medium,15.184886919761308,1,0,30,145,1,1
Rabbit,Persian,59,Black,Large,24.021455493167977,1,0,34,15,0,0
Rabbit,Labrador,31,Black,Large,20.179451416177866,0,0,46,232,1,1
Dog,Persian,93,Brown,Small,4.125975173600697,1,1,69,420,1,1
Cat,Siamese,69,Gray,Medium,15.139866498504766,1,0,5,40,0,1
Cat,Persian,52,Brown,Small,21.231745100612024,1,1,61,254,0,0
Rabbit,Golden Retriever,89,White,Small,16.366963600064295,1,0,83,280,1,1
Bird,Golden Retriever,127,Brown,Medium,12.35859229953092,1,0,38,125,1,1
Cat,Parakeet,169,Gray,Medium,19.035518217232468,1,0,28,7,1,1
Bird,Parakeet,31,Black,Small,29.09052129370799,0,0,26,471,1,0
Rabbit,Persian,84,Brown,Large,3.752329383216262,1,0,61,467,0,1
Rabbit,Labrador,127,White,Small,12.31046576167926,1,0,23,367,0,0
Dog,Golden Retriever,150,White,Large,12.791569738336774,1,0,46,349,0,1
Cat,Labrador,132,Black,Small,17.73205200358276,1,0,30,339,1,1
Bird,Labrador,13,Brown,Medium,5.413063454575619,0,0,67,401,0,0
Dog,Persian,45,Gray,Large,6.122647866243616,0,0,33,323,0,0
Cat,Labrador,127,Black,Medium,9.275480193937783,1,0,3,175,1,1
Dog,Golden Retriever,170,Brown,Medium,28.720231254787063,1,0,69,227,1,0
Rabbit,Siamese,114,Orange,Medium,22.289148855696176,1,0,83,453,0,1
Cat,Parakeet,177,White,Medium,20.189105749053592,1,1,42,322,0,1
Dog,Siamese,20,Gray,Medium,24.691772934433605,1,0,62,401,0,0
Dog,Labrador,81,Gray,Small,4.699717598584096,0,0,58,366,0,0
Bird,Siamese,164,Gray,Large,25.9206517719888,1,0,57,487,1,0
Dog,Golden Retriever,129,White,Small,18.25014870273762,1,0,1,17,0,1
Cat,Golden Retriever,143,Brown,Small,10.724541216309127,1,0,73,55,1,1
Cat,Labrador,17,Black,Small,24.65980241662502,0,0,60,406,1,1
Bird,Persian,152,Brown,Medium,24.2743714961101,1,0,69,34,0,0
Cat,Siamese,58,Black,Small,25.525548869785087,0,0,59,389,0,0
Rabbit,Persian,72,Gray,Large,4.350019103102483,1,0,46,117,0,0
Cat,Persian,109,Brown,Small,29.111476104877504,1,0,34,281,0,1
Cat,Poodle,23,Gray,Medium,28.829158459902203,0,0,25,253,0,0
Dog,Labrador,174,Orange,Large,11.366619719550505,1,1,42,212,1,0
Dog,Parakeet,72,Gray,Large,2.9109265281456698,1,0,29,60,0,1
Cat,Golden Retriever,8,Gray,Large,5.844614414594785,0,1,25,87,1,0
Bird,Golden Retriever,59,Black,Large,29.79209393789621,0,0,54,270,0,0
Dog,Labrador,111,Orange,Small,17.32737535197823,1,0,73,346,0,1
Bird,Parakeet,13,Gray,Medium,11.342032165955509,1,0,67,31,1,1
Cat,Golden Retriever,167,Gray,Large,9.357878121651126,1,0,15,395,0,1
Cat,Labrador,156,Orange,Large,8.45276032401748,1,0,4,132,0,1
Rabbit,Golden Retriever,16,Orange,Medium,20.26043018657998,1,0,38,63,0,1
Dog,Persian,119,Brown,Small,13.162247114070892,1,0,20,198,0,1
Cat,Siamese,2,Black,Large,28.996910281689736,1,0,23,255,1,0
Rabbit,Siamese,145,Orange,Small,20.83144788871548,0,0,37,341,0,0
Dog,Golden Retriever,30,Orange,Small,23.969293140419875,1,0,62,154,0,1
Cat,Poodle,103,White,Small,9.489504908911638,1,0,8,462,0,1
Cat,Parakeet,13,Orange,Small,3.2964058641501497,0,0,37,230,1,0
Dog,Parakeet,96,Black,Large,15.14686228407455,0,0,45,300,0,1
Dog,Parakeet,94,Gray,Large,10.12286484984059,0,0,33,34,0,1
Dog,Persian,82,Gray,Small,6.860411785229786,1,1,7,25,0,0
Cat,Parakeet,13,Gray,Small,28.62662179322498,1,1,22,22,0,0
Cat,Siamese,171,Gray,Medium,13.87565821591888,1,0,5,140,0,1
Rabbit,Persian,94,White,Medium,6.066549169414784,0,0,15,473,0,1
Bird,Labrador,149,Orange,Medium,6.760868927753035,0,0,21,386,0,0
Dog,Parakeet,112,Gray,Large,9.140582531473228,1,0,89,284,0,1
Cat,Parakeet,55,Brown,Medium,29.98017177750167,1,0,17,449,0,0
Cat,Labrador,81,Gray,Large,8.772333515068322,0,0,56,319,1,0
Dog,Parakeet,168,Orange,Large,10.535252332775157,1,0,50,155,1,1
Bird,Labrador,116,Gray,Large,20.12051571153604,1,0,7,470,0,0
Dog,Persian,143,White,Large,9.52487991589865,0,0,50,419,0,0
Bird,Siamese,108,Black,Medium,7.2583232807311076,1,0,60,112,0,0
Cat,Labrador,53,Black,Small,5.6004784128383625,0,0,83,389,1,1
Bird,Poodle,128,Orange,Small,10.067797285805971,1,0,7,138,0,1
Rabbit,Labrador,158,Black,Small,4.071554999234432,1,0,40,421,1,1
Cat,Parakeet,161,Black,Medium,1.540751006028704,1,0,45,373,0,0
Rabbit,Persian,57,Brown,Small,24.33460922270564,1,1,59,417,0,0
Dog,Golden Retriever,52,Orange,Medium,4.9989533300227205,1,0,88,208,1,1
Dog,Persian,137,Orange,Medium,23.503328644642025,1,0,75,322,1,0
Dog,Golden Retriever,111,Black,Medium,24.12873189061313,0,0,55,363,1,0
Bird,Labrador,1,Black,Small,16.599666263548052,1,0,64,429,0,1
Cat,Siamese,44,Black,Small,9.980776791075591,0,0,65,481,0,0
Dog,Poodle,75,White,Small,5.205949278746765,1,0,54,85,0,0
Dog,Persian,98,Gray,Large,22.367348094908973,0,0,40,284,0,0
Cat,Parakeet,9,White,Medium,18.440222593471795,1,0,53,59,0,0
Dog,Golden Retriever,32,Orange,Large,20.00815023831336,0,1,44,53,0,0
Rabbit,Parakeet,15,Brown,Medium,1.2514036055088005,1,0,63,92,0,0
Cat,Siamese,140,Gray,Small,27.897993455526912,1,0,2,324,0,1
Cat,Golden Retriever,136,Brown,Medium,2.922415435949957,1,0,79,457,1,1
Cat,Persian,72,Orange,Medium,11.637370669060164,1,0,21,457,1,0
Rabbit,Labrador,155,Orange,Large,12.678637839899308,1,0,88,372,0,1
Cat,Parakeet,12,Brown,Medium,1.0393102104405163,1,0,50,264,0,1
Rabbit,Siamese,65,Brown,Small,15.415589971173116,0,1,81,381,0,1
Cat,Persian,107,Brown,Medium,22.83146084081929,1,0,52,212,1,0
Bird,Persian,42,Orange,Medium,24.874790940328392,1,1,9,332,0,1
Dog,Persian,115,Black,Medium,26.502512805870648,1,0,20,9,1,0
Bird,Persian,139,Brown,Large,15.143847181145714,0,1,83,357,1,1
Dog,Golden Retriever,103,Gray,Medium,19.288449525359862,1,0,18,202,0,1
Rabbit,Persian,171,Orange,Medium,3.306071685598464,1,0,84,195,0,0
Bird,Parakeet,95,White,Large,15.153108504170747,1,0,30,57,1,1
Cat,Siamese,17,White,Large,5.4896568912803225,1,0,65,493,0,0
Dog,Golden Retriever,160,Gray,Large,11.719650411053122,0,0,24,255,0,1
Dog,Persian,85,Black,Large,10.54985407307338,1,0,88,222,1,1
Bird,Poodle,168,Brown,Small,13.282676740003737,1,0,47,368,0,1
Rabbit,Poodle,151,Orange,Small,17.577461921249846,1,0,83,179,1,1
Bird,Siamese,56,Brown,Medium,27.18342276482688,0,0,44,417,1,0
Rabbit,Labrador,134,Orange,Small,12.440054309077654,0,0,29,361,1,0
Rabbit,Labrador,86,White,Medium,29.45280467563497,1,0,77,34,0,1
Dog,Golden Retriever,178,Brown,Small,23.01181339348488,0,0,68,358,0,0
Bird,Golden Retriever,102,Gray,Large,15.832950356863114,1,0,17,102,0,1
Bird,Golden Retriever,165,Black,Large,19.676766676246377,1,0,5,160,1,0
Rabbit,Labrador,54,Gray,Small,3.9645009628263903,1,0,88,199,1,0
Bird,Poodle,177,Black,Small,25.49112440809599,0,0,81,159,0,0
Cat,Labrador,115,Brown,Medium,17.88836619685501,1,0,50,182,0,1
Cat,Parakeet,139,Brown,Medium,29.59595692607845,1,1,40,352,0,0
Bird,Persian,88,Black,Medium,19.456433568832622,1,0,46,135,1,0
Bird,Golden Retriever,49,White,Large,25.189235914723422,1,0,51,429,1,1
Rabbit,Poodle,149,Orange,Large,24.193119541061957,1,0,11,397,1,1
Cat,Siamese,115,Gray,Large,11.018373392579797,1,1,12,225,1,1
Cat,Siamese,63,Gray,Large,8.528708131763139,1,0,13,391,1,0
Dog,Persian,104,Gray,Medium,13.48431391951379,1,0,64,242,1,0
Rabbit,Poodle,83,Brown,Large,14.549998987856275,1,0,8,105,0,0
Dog,Labrador,103,Gray,Large,7.962456356162672,1,0,65,70,0,0
Cat,Labrador,156,Orange,Large,26.943338327178186,1,0,9,76,1,0
Rabbit,Parakeet,17,Orange,Large,16.733888006718736,0,0,2,53,0,0
Bird,Parakeet,6,Black,Small,29.37488737245352,1,0,78,276,0,1
Rabbit,Labrador,147,Brown,Medium,24.490515563341635,1,1,13,110,0,0
Bird,Siamese,28,Orange,Medium,17.115440951366434,0,0,2,223,0,0
Bird,Golden Retriever,38,White,Large,28.464168066186417,1,0,68,74,0,0
Rabbit,Siamese,119,Brown,Small,15.641369637763905,0,0,76,13,0,1
Bird,Parakeet,37,Brown,Medium,26.726088863041443,1,0,48,458,0,0
Dog,Persian,115,Orange,Medium,11.38619865467836,1,1,74,257,0,1
Cat,Labrador,68,White,Large,11.980629118718728,1,1,3,481,0,0
Bird,Parakeet,177,Black,Large,13.125789806157004,1,1,68,188,1,1
Dog,Parakeet,43,Orange,Medium,16.852143732354136,1,1,6,363,0,1
Bird,Golden Retriever,164,White,Medium,17.051217835765897,1,0,87,238,0,1
Cat,Labrador,58,Brown,Small,15.395568728635444,1,0,5,400,0,0
Dog,Golden Retriever,13,White,Medium,9.874028233911856,1,0,3,333,0,1
Cat,Labrador,52,Brown,Medium,27.888987478934094,1,0,10,472,0,0
Cat,Golden Retriever,58,Orange,Large,18.068996823128373,1,1,43,303,1,1
Dog,Siamese,32,Orange,Medium,12.824437269556253,0,0,19,90,1,0
Dog,Persian,105,Gray,Large,19.884131861564928,1,0,14,391,0,1
Dog,Persian,83,Gray,Medium,23.27103597648435,0,1,21,183,0,1
Rabbit,Labrador,99,Gray,Medium,28.86111455861905,1,0,43,16,0,0
Dog,Poodle,104,Orange,Medium,15.486925705759896,1,1,28,452,1,1
Dog,Parakeet,28,Black,Small,4.250856800172005,1,0,21,11,1,0
Dog,Parakeet,129,Orange,Large,13.782208241659696,1,0,36,165,0,1
Dog,Labrador,170,White,Small,14.89014628215067,1,0,24,145,0,1
Bird,Golden Retriever,48,Orange,Medium,27.012828267384545,1,0,54,281,1,0
Rabbit,Poodle,40,Orange,Small,12.44922228542564,1,0,38,478,1,0
Cat,Siamese,97,Brown,Large,28.64640368172701,1,0,17,36,0,0
Dog,Golden Retriever,114,Brown,Medium,15.068825323715709,0,1,22,69,1,1
Bird,Golden Retriever,132,Brown,Small,29.239634528388937,0,0,83,168,0,0
Bird,Labrador,166,Orange,Small,1.2377513127979036,1,0,45,334,0,0
Bird,Labrador,155,Black,Large,27.065645869384053,1,0,74,169,1,1
Cat,Parakeet,137,White,Small,28.00249310635717,0,1,61,496,0,0
Dog,Labrador,111,White,Large,28.869607137191185,1,0,11,252,1,0
Rabbit,Labrador,144,Black,Medium,1.379219491063831,0,0,61,345,0,1
Rabbit,Labrador,76,Black,Medium,5.979324259958961,0,0,38,498,0,1
Bird,Parakeet,31,White,Small,19.95917058970385,1,0,66,459,0,1
Cat,Siamese,119,Gray,Medium,1.7387080603181069,1,1,33,296,0,1
Cat,Siamese,142,Brown,Medium,2.844660889118521,1,0,43,430,0,1
Cat,Labrador,25,Brown,Small,7.411287337109815,1,0,31,141,1,0
Rabbit,Parakeet,34,White,Medium,15.860753293572644,1,1,35,384,0,1
Bird,Siamese,67,Black,Small,16.831174218737416,1,0,37,272,1,1
Dog,Golden Retriever,152,Gray,Large,1.9935725610116264,0,0,47,224,0,1
Rabbit,Siamese,118,White,Large,5.940650272664403,1,0,23,182,1,0
Bird,Siamese,73,Brown,Large,15.491464526705004,0,0,36,220,0,0
Bird,Parakeet,26,Orange,Small,18.224278007358752,1,0,40,52,0,0
Dog,Golden Retriever,148,Black,Small,5.303649198100246,0,1,89,117,0,0
Dog,Parakeet,104,Orange,Medium,12.56640094646215,1,0,81,364,0,1
Dog,Labrador,10,White,Medium,27.22764165899162,0,0,15,158,0,1
Cat,Persian,67,Brown,Medium,29.96807932433899,1,0,37,445,0,1
Dog,Siamese,152,Gray,Medium,29.629219190103097,1,0,4,135,1,0
Bird,Persian,5,Orange,Medium,26.5685607983193,1,0,22,413,1,1
Dog,Parakeet,27,Gray,Small,12.445142550548429,0,0,81,76,1,0
Bird,Parakeet,113,Brown,Small,20.91065447016874,0,0,22,335,0,0
Rabbit,Parakeet,15,Orange,Large,13.08117460574176,0,0,81,449,1,0
Cat,Persian,163,Gray,Large,19.807283777901883,1,0,78,44,1,1
Rabbit,Parakeet,105,Gray,Large,9.973541658115014,1,0,78,17,0,1
Rabbit,Labrador,44,Orange,Large,18.579865354699628,0,0,17,354,0,1
Bird,Parakeet,26,Brown,Small,16.188996400032647,0,0,72,428,0,1
Rabbit,Poodle,175,Gray,Small,1.7099277085827986,1,0,86,402,0,0
